ID	Change_flag	Domain	Tox_type	Host	Mode	Num_recs	Num_mins	Num_majs
51	Different	domain3	Min	Coleoptera	Strains_add	1	1	1
51	Different	domain3	Min	Coleoptera	Strains_add	1	1	1
51	Different	domain3	Min	Coleoptera	Strains_add	1	1	1
51	Different	domain3	Maj	Coleoptera	Strains_add	1	1	1
51	Different	domain3	Maj	Lepidoptera	Strains_add	1	1	1
52	Different	domain3	Rec	Lepidoptera	Strains_add	1	3	1
52	Different	domain3	Rec	Hemiptera	Strains_add	1	3	1
52	Different	domain3	Rec	Lepidoptera	Strains_add	1	3	1
52	Different	domain3	Rec	Hemiptera	Strains_add	1	3	1
52	Different	domain3	Min	Lepidoptera	Strains_add	1	3	1
52	Different	domain3	Min	Lepidoptera	Strains_add	1	3	1
52	Different	domain3	Maj	Unknown	Strains_add	1	3	1
53	Same	domain3	Rec	Lepidoptera	Strains_add	1	1	1
53	Same	domain3	Min	Unknown	Strains_add	1	1	1
53	Same	domain3	Maj	Lepidoptera	Strains_add	1	1	1
53	Same	domain3	Maj	Lepidoptera	Strains_add	1	1	1
53	Same	domain3	Maj	Lepidoptera	Strains_add	1	1	1
53	Same	domain3	Maj	Lepidoptera	Strains_add	1	1	1
53	Same	domain3	Maj	Lepidoptera	Strains_add	1	1	1
56	Same	domain1	Rec	Lepidoptera	Strains_add	1	1	2
56	Same	domain1	Rec	Lepidoptera	Strains_add	1	1	2
56	Same	domain1	Rec	Lepidoptera	Strains_add	1	1	2
56	Same	domain1	Rec	Lepidoptera	Strains_add	1	1	2
56	Same	domain1	Rec	Lepidoptera	Strains_add	1	1	2
56	Same	domain1	Rec	Lepidoptera	Strains_add	1	1	2
56	Same	domain1	Rec	Lepidoptera	Strains_add	1	1	2
56	Same	domain1	Rec	Lepidoptera	Strains_add	1	1	2
56	Same	domain1	Rec	Lepidoptera	Strains_add	1	1	2
56	Same	domain1	Rec	Lepidoptera	Strains_add	1	1	2
56	Same	domain1	Rec	Lepidoptera	Strains_add	1	1	2
56	Same	domain1	Rec	Lepidoptera	Strains_add	1	1	2
56	Same	domain1	Rec	Lepidoptera	Strains_add	1	1	2
56	Same	domain1	Rec	Lepidoptera	Strains_add	1	1	2
56	Same	domain1	Rec	Lepidoptera	Strains_add	1	1	2
56	Same	domain1	Rec	Lepidoptera	Strains_add	1	1	2
56	Same	domain1	Rec	Lepidoptera	Strains_add	1	1	2
56	Same	domain1	Rec	Lepidoptera	Strains_add	1	1	2
56	Same	domain1	Rec	Lepidoptera	Strains_add	1	1	2
56	Same	domain1	Rec	Lepidoptera	Strains_add	1	1	2
56	Same	domain1	Min	Unknown	Strains_add	1	1	2
56	Same	domain1	Maj	Lepidoptera	Strains_add	1	1	2
56	Same	domain1	Maj	Lepidoptera	Strains_add	1	1	2
56	Same	domain1	Maj	Lepidoptera	Strains_add	1	1	2
56	Same	domain1	Maj	Lepidoptera	Strains_add	1	1	2
62	Same	domain1	Rec	Lepidoptera	Strains_add	1	1	1
62	Same	domain1	Rec	Lepidoptera	Strains_add	1	1	1
62	Same	domain1	Rec	Lepidoptera	Strains_add	1	1	1
62	Same	domain1	Min	Lepidoptera	Strains_add	1	1	1
62	Same	domain1	Min	Lepidoptera	Strains_add	1	1	1
62	Same	domain1	Maj	Lepidoptera	Strains_add	1	1	1
62	Same	domain1	Maj	Lepidoptera	Strains_add	1	1	1
62	Same	domain1	Maj	Lepidoptera	Strains_add	1	1	1
62	Same	domain1	Maj	Lepidoptera	Strains_add	1	1	1
62	Same	domain1	Maj	Lepidoptera	Strains_add	1	1	1
62	Same	domain1	Maj	Lepidoptera	Strains_add	1	1	1
62	Same	domain1	Maj	Lepidoptera	Strains_add	1	1	1
62	Same	domain1	Maj	Lepidoptera	Strains_add	1	1	1
62	Same	domain1	Maj	Lepidoptera	Strains_add	1	1	1
62	Same	domain1	Maj	Lepidoptera	Strains_add	1	1	1
62	Same	domain1	Maj	Lepidoptera	Strains_add	1	1	1
62	Same	domain1	Maj	Lepidoptera	Strains_add	1	1	1
62	Same	domain1	Maj	Lepidoptera	Strains_add	1	1	1
62	Same	domain1	Maj	Lepidoptera	Strains_add	1	1	1
62	Same	domain1	Maj	Lepidoptera	Strains_add	1	1	1
62	Same	domain1	Maj	Lepidoptera	Strains_add	1	1	1
62	Same	domain1	Maj	Lepidoptera	Strains_add	1	1	1
62	Same	domain1	Maj	Lepidoptera	Strains_add	1	1	1
62	Same	domain1	Maj	Lepidoptera	Strains_add	1	1	1
71	Different	domain2	Rec	Diptera	Strains_add	1	1	2
71	Different	domain2	Rec	Diptera	Strains_add	1	1	2
71	Different	domain2	Min	Unknown	Strains_add	1	1	2
71	Different	domain2	Maj	Hemiptera	Strains_add	1	1	2
71	Different	domain2	Maj	Lepidoptera	Strains_add	1	1	2
71	Different	domain2	Maj	Lepidoptera	Strains_add	1	1	2
71	Different	domain2	Maj	Lepidoptera	Strains_add	1	1	2
71	Different	domain2	Maj	Lepidoptera	Strains_add	1	1	2
71	Different	domain2	Maj	Hemiptera	Strains_add	1	1	2
71	Different	domain2	Maj	Lepidoptera	Strains_add	1	1	2
71	Different	domain2	Maj	Lepidoptera	Strains_add	1	1	2
71	Different	domain2	Maj	Lepidoptera	Strains_add	1	1	2
71	Different	domain2	Maj	Lepidoptera	Strains_add	1	1	2
71	Different	domain2	Maj	Lepidoptera	Strains_add	1	1	2
71	Different	domain2	Maj	Lepidoptera	Strains_add	1	1	2
71	Different	domain2	Maj	Lepidoptera	Strains_add	1	1	2
71	Different	domain2	Maj	Coleoptera	Strains_add	1	1	2
71	Different	domain2	Maj	Lepidoptera	Strains_add	1	1	2
71	Different	domain2	Maj	Lepidoptera	Strains_add	1	1	2
71	Different	domain2	Maj	Lepidoptera	Strains_add	1	1	2
71	Different	domain2	Maj	Lepidoptera	Strains_add	1	1	2
73	Same	domain3	Rec	Nematoda	Strains_add	1	1	1
73	Same	domain3	Rec	Nematoda	Strains_add	1	1	1
73	Same	domain3	Min	Nematoda	Strains_add	1	1	1
73	Same	domain3	Min	Nematoda	Strains_add	1	1	1
73	Same	domain3	Maj	Unknown	Strains_add	1	1	1
87	Different	domain1	Rec	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Rec	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Rec	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Rec	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Rec	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Rec	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Rec	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Rec	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Rec	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Rec	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Coleoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Coleoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Coleoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Diptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Hemiptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Coleoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Coleoptera	Strains_add	2	2	1
87	Different	domain1	Min	Diptera	Strains_add	2	2	1
87	Different	domain1	Min	Diptera	Strains_add	2	2	1
87	Different	domain1	Min	Coleoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Min	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Maj	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Maj	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Maj	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Maj	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Maj	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Maj	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Maj	Lepidoptera	Strains_add	2	2	1
87	Different	domain1	Maj	Lepidoptera	Strains_add	2	2	1
95	Different	domain1	Rec	Diptera	Strains_add	1	1	2
95	Different	domain1	Min	Lepidoptera	Strains_add	1	1	2
95	Different	domain1	Min	Lepidoptera	Strains_add	1	1	2
95	Different	domain1	Maj	Diptera	Strains_add	1	1	2
95	Different	domain1	Maj	Lepidoptera	Strains_add	1	1	2
95	Different	domain1	Maj	Lepidoptera	Strains_add	1	1	2
95	Different	domain1	Maj	Lepidoptera	Strains_add	1	1	2
95	Different	domain1	Maj	Lepidoptera	Strains_add	1	1	2
95	Different	domain1	Maj	Lepidoptera	Strains_add	1	1	2
95	Different	domain1	Maj	Lepidoptera	Strains_add	1	1	2
95	Different	domain1	Maj	Diptera	Strains_add	1	1	2
95	Different	domain1	Maj	Diptera	Strains_add	1	1	2
95	Different	domain1	Maj	Lepidoptera	Strains_add	1	1	2
95	Different	domain1	Maj	Lepidoptera	Strains_add	1	1	2
95	Different	domain1	Maj	Lepidoptera	Strains_add	1	1	2
95	Different	domain1	Maj	Lepidoptera	Strains_add	1	1	2
95	Different	domain1	Maj	Lepidoptera	Strains_add	1	1	2
95	Different	domain1	Maj	Lepidoptera	Strains_add	1	1	2
95	Different	domain1	Maj	Lepidoptera	Strains_add	1	1	2
95	Different	domain1	Maj	Lepidoptera	Strains_add	1	1	2
95	Different	domain1	Maj	Lepidoptera	Strains_add	1	1	2
95	Different	domain1	Maj	Lepidoptera	Strains_add	1	1	2
95	Different	domain1	Maj	Lepidoptera	Strains_add	1	1	2
95	Different	domain1	Maj	Lepidoptera	Strains_add	1	1	2
95	Different	domain1	Maj	Lepidoptera	Strains_add	1	1	2
95	Different	domain1	Maj	Lepidoptera	Strains_add	1	1	2
95	Different	domain1	Maj	Lepidoptera	Strains_add	1	1	2
95	Different	domain1	Maj	Lepidoptera	Strains_add	1	1	2
95	Different	domain1	Maj	Diptera	Strains_add	1	1	2
95	Different	domain1	Maj	Lepidoptera	Strains_add	1	1	2
96	Same	domain1	Rec	Diptera	Strains_add	1	1	1
96	Same	domain1	Rec	Diptera	Strains_add	1	1	1
96	Same	domain1	Rec	Diptera	Strains_add	1	1	1
96	Same	domain1	Min	Diptera	Strains_add	1	1	1
96	Same	domain1	Min	Diptera	Strains_add	1	1	1
96	Same	domain1	Maj	Unknown	Strains_add	1	1	1
98	Different	domain3	Rec	Coleoptera	Strains_add	2	1	1
98	Different	domain3	Rec	Coleoptera	Strains_add	2	1	1
98	Different	domain3	Rec	Coleoptera	Strains_add	2	1	1
98	Different	domain3	Rec	Coleoptera	Strains_add	2	1	1
98	Different	domain3	Rec	Coleoptera	Strains_add	2	1	1
98	Different	domain3	Rec	Coleoptera	Strains_add	2	1	1
98	Different	domain3	Rec	Coleoptera	Strains_add	2	1	1
98	Different	domain3	Rec	Coleoptera	Strains_add	2	1	1
98	Different	domain3	Rec	Coleoptera	Strains_add	2	1	1
98	Different	domain3	Rec	Coleoptera	Strains_add	2	1	1
98	Different	domain3	Rec	Coleoptera	Strains_add	2	1	1
98	Different	domain3	Rec	Coleoptera	Strains_add	2	1	1
98	Different	domain3	Rec	Coleoptera	Strains_add	2	1	1
98	Different	domain3	Rec	Coleoptera	Strains_add	2	1	1
98	Different	domain3	Rec	Coleoptera	Strains_add	2	1	1
98	Different	domain3	Min	Coleoptera	Strains_add	2	1	1
98	Different	domain3	Min	Lepidoptera	Strains_add	2	1	1
98	Different	domain3	Min	Coleoptera	Strains_add	2	1	1
98	Different	domain3	Min	Coleoptera	Strains_add	2	1	1
98	Different	domain3	Min	Coleoptera	Strains_add	2	1	1
98	Different	domain3	Maj	Coleoptera	Strains_add	2	1	1
98	Different	domain3	Maj	Coleoptera	Strains_add	2	1	1
98	Different	domain3	Maj	Coleoptera	Strains_add	2	1	1
104	Same	domain3	Rec	Nematoda	Strains_add	1	2	1
104	Same	domain3	Min	Nematoda	Strains_add	1	2	1
104	Same	domain3	Min	Nematoda	Strains_add	1	2	1
104	Same	domain3	Min	Nematoda	Strains_add	1	2	1
104	Same	domain3	Min	Nematoda	Strains_add	1	2	1
104	Same	domain3	Min	Nematoda	Strains_add	1	2	1
104	Same	domain3	Min	Nematoda	Strains_add	1	2	1
104	Same	domain3	Min	Nematoda	Strains_add	1	2	1
104	Same	domain3	Maj	Unknown	Strains_add	1	2	1
107	Different	domain2	Rec	Lepidoptera	Strains_add	1	1	0
107	Different	domain2	Min	Diptera	Strains_add	1	1	0
107	Different	domain2	Min	Diptera	Strains_add	1	1	0
107	Different	domain2	Min	Diptera	Strains_add	1	1	0
107	Different	domain2	Min	Diptera	Strains_add	1	1	0
107	Different	domain2	Min	Diptera	Strains_add	1	1	0
107	Different	domain2	Maj	Unknown	Strains_add	1	1	0
109	Different	domain3	Rec	Hemiptera	Strains_add	1	2	1
109	Different	domain3	Rec	Hemiptera	Strains_add	1	2	1
109	Different	domain3	Min	Lepidoptera	Strains_add	1	2	1
109	Different	domain3	Min	Lepidoptera	Strains_add	1	2	1
109	Different	domain3	Min	Diptera	Strains_add	1	2	1
109	Different	domain3	Min	Diptera	Strains_add	1	2	1
109	Different	domain3	Maj	Diptera	Strains_add	1	2	1
119	Same	domain1	Rec	Nematoda	Strains_add	1	1	1
119	Same	domain1	Rec	Nematoda	Strains_add	1	1	1
119	Same	domain1	Min	Nematoda	Strains_add	1	1	1
119	Same	domain1	Maj	Nematoda	Strains_add	1	1	1
119	Same	domain1	Maj	Nematoda	Strains_add	1	1	1
119	Same	domain1	Maj	Nematoda	Strains_add	1	1	1
119	Same	domain1	Maj	Nematoda	Strains_add	1	1	1
119	Same	domain1	Maj	Nematoda	Strains_add	1	1	1
